,0,1,2,3,4,5,6,7,8,9
sir,0.0,0.0,0.0,0.0,0.0,0.0,0.14603631498130093,0.0,0.0,0.0
sisa,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
sisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
situasi,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
skor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
skuad,0.0,0.026611596438509688,0.024239926471192906,0.03596109475042499,0.0,0.03781892364344426,0.0,0.02440617573723568,0.0,0.0
sky,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
sleding,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soal,0.0,0.0,0.030359237419450406,0.0,0.0,0.09473243932516658,0.0,0.0,0.0,0.027365014325338128
sosial,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
spekulasi,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spesial,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
sports,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
st,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
stadion,0.04129398393056459,0.0,0.019898206258113633,0.11807977742208214,0.014879463481249293,0.03104500931599032,0.0,0.02003467788437498,0.0,0.017935717283628323
strategi,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudah,0.0,0.024057518711603876,0.0,0.03250968846785047,0.0,0.06837842031064792,0.019599104024473107,0.0,0.022882591629260984,0.03950444989434103
sukses,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
suporter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
surabaya,0.0,0.0,0.03470095763252968,0.051480536743248276,0.0,0.0,0.0,0.0,0.0,0.0
ta,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
tahun,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
tak,0.0,0.053223192877019376,0.024239926471192906,0.0,0.03625222254083473,0.0,0.021679852070699175,0.0,0.0,0.0655476874433309
takluk,0.0,0.0,0.0,0.0,0.07784595633795882,0.0,0.0,0.03493895376441752,0.0,0.0
tambahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
tampaknya,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
tampil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103829341011438
tamu,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
tanah,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
tanggal,0.0,0.0380961502356099,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tango,0.0,0.08889728766838856,0.02699153758712393,0.040043241953879295,0.0,0.04211196350944871,0.0,0.0,0.0,0.0
tanpa,0.0,0.0,0.02699153758712393,0.040043241953879295,0.0,0.0,0.024140854665751197,0.0,0.0,0.02432945869257345
target,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
team,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
telah,0.05601450225843571,0.05926485844559237,0.0,0.040043241953879295,0.0,0.0,0.0724225639972536,0.0,0.0,0.0
tembakan,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06255705237897353
tempat,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
ten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
tentang,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.062072104804352546,0.0,0.0,0.0
tepis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
terakhir,0.0,0.0,0.02699153758712393,0.0,0.020183708652965388,0.04211196350944871,0.0,0.0,0.0,0.02432945869257345
terancam,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
terapi,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terbaik,0.0,0.0,0.1735047881626484,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
terberat,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terberatnya,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tercatat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
tercipta,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
terdekat,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
terhadap,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terhebat,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
terjadi,0.0,0.0,0.0,0.051480536743248276,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
terjun,0.0,0.0,0.0,0.0,0.06104909033144089,0.0,0.0,0.0,0.0,0.0
terkait,0.0,0.0,0.0,0.04503938634834383,0.0,0.0,0.0,0.030567455911556813,0.03170186900009405,0.0
terkena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
terlempar,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
termasuk,0.05601450225843571,0.0,0.05398307517424786,0.0,0.020183708652965388,0.0,0.0,0.0,0.0,0.02432945869257345
tersebut,0.03132000991459297,0.03313741761979799,0.04527623333713643,0.044779644000820185,0.03385662264073391,0.047093058456670625,0.013498143819785688,0.030391173253198945,0.03151904417625463,0.01360360008114371
tersungkur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
tertahan,0.0,0.0,0.0,0.0,0.05189730422530588,0.0,0.0,0.03493895376441752,0.0,0.0
tertimpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
tertinggi,0.0,0.0,0.0,0.0,0.04540400864696974,0.0,0.0,0.061134911823113626,0.0,0.027365014325338128
tertulis,0.0,0.0,0.0,0.10296107348649655,0.0,0.10828026798007444,0.0,0.0,0.0,0.0
terulang,0.08471273706538389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terwujud,0.0,0.0,0.03470095763252968,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
tetap,0.0,0.0,0.08164053716157436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tetapi,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
tetapkan,0.0,0.0380961502356099,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
thohir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836298357220651,0.0
tidak,0.0,0.053223192877019376,0.04847985294238581,0.03596109475042499,0.0,0.03781892364344426,0.021679852070699175,0.0,0.0,0.0
tiga,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.054305756827696255,0.061134911823113626,0.0,0.0
tiket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
tim,0.03430512569102606,0.05444362627708792,0.049591519277361475,0.049047599922112016,0.012361167810729814,0.07737225948856724,0.0,0.03328776144042573,0.03452312994395392,0.014900161650863646
timnas,0.2012167571680201,0.10644638575403875,0.24239926471192907,0.21576656850254997,0.0,0.22691354186066556,0.0,0.0,0.0,0.0
timur,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
tinggi,0.0,0.0,0.030359237419450406,0.0,0.0,0.0,0.027152878413848128,0.0,0.03170186900009405,0.0
tingkat,0.0,0.0,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.03623560097525613,0.0
titel,0.0,0.0,0.0,0.0,0.0,0.0,0.10952723623597568,0.0,0.0,0.0
tokyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
tomo,0.0,0.0,0.0,0.12111765668233423,0.0,0.0,0.0,0.0,0.0,0.0
top,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.03127852618948677
transfer,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
trofi,0.0,0.0,0.0,0.0,0.0,0.0,0.10952723623597568,0.0,0.0,0.0
tuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493895376441752,0.0,0.03127852618948677
tulang,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tulis,0.050304189292005023,0.0,0.024239926471192906,0.03596109475042499,0.0,0.03781892364344426,0.0,0.0,0.050623865345797006,0.0
tur,0.050304189292005023,0.053223192877019376,0.04847985294238581,0.03596109475042499,0.0,0.03781892364344426,0.0,0.0,0.0,0.0
tutur,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.062072104804352546,0.0,0.0,0.0
twitter,0.06300336049797424,0.0,0.030359237419450406,0.0,0.0,0.04736621966258329,0.0,0.0,0.0,0.0
ucapnya,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ujar,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
uji,0.0,0.1666481487366404,0.030359237419450406,0.04503938634834383,0.0,0.0,0.0,0.0,0.0,0.0
umum,0.0,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.03623560097525613,0.0
umumkan,0.0,0.0,0.03470095763252968,0.051480536743248276,0.0,0.0,0.0,0.0,0.0,0.0
unggahan,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
unggul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
united,0.0,0.06665925949465616,0.0,0.0,0.0,0.0,0.027152878413848128,0.0,0.0,0.13682507162669064
untuk,0.0,0.10922537975113931,0.019898206258113633,0.0,0.10415624436874506,0.0,0.0711867123294841,0.04006935576874996,0.06233460209320925,0.035871434567256645
upaya,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
update,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
usaha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
usai,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03127852618948677
usia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
vallecano,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vamos,0.07201356585941467,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
venue,0.07201356585941467,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
vs,0.12388195179169377,0.0,0.019898206258113633,0.11807977742208214,0.04463839044374788,0.1552250465799516,0.0,0.04006935576874996,0.0,0.017935717283628323
wacana,0.0,0.0,0.0,0.0,0.0,0.12737486001835252,0.0,0.0,0.0,0.0
wajah,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
wakil,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
waktu,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walau,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
wasit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
wib,0.04129398393056459,0.021845075950227864,0.0,0.05903988871104107,0.05951785392499717,0.06209001863198064,0.0,0.02003467788437498,0.0,0.05380715185088497
widodo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
yakarta,0.07201356585941467,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
yakin,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
yang,0.12528003965837187,0.08284354404949498,0.21128908890663667,0.06716946600123028,0.07899878616171246,0.023546529228335313,0.17547586965721396,0.030391173253198945,0.12607617670501853,0.06801800040571855
zainudin,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
zim,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zona,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
